id,gene_symbol,gene_name,entrez_gene_id,homologene_group_id
45573,2410018L13Rik,RIKEN cDNA 2410018L13 gene,69732,
44091,2410080I02Rik,RIKEN cDNA 2410080I02 gene,68248,
54490,2410088K16Rik,RIKEN cDNA 2410088K16 gene,78650,
49533,2410089E03Rik,RIKEN cDNA 2410089E03 gene,73692,11315
52625,2410124H12Rik,RIKEN cDNA 2410124H12 gene,76785,
43226,2410127L17Rik,RIKEN cDNA 2410127L17 gene,67383,6806
52632,2410131K14Rik,RIKEN cDNA 2410131K14 gene,76792,32599
52637,2410137M14Rik,RIKEN cDNA 2410137M14 gene,76797,
52643,2410141K09Rik,RIKEN cDNA 2410141K09 gene,76803,123805
48167,2500004C02Rik,RIKEN cDNA 2500004C02 gene,72326,
48148,2510002D24Rik,RIKEN cDNA 2510002D24 gene,72307,72515
48161,2510003E04Rik,RIKEN cDNA 2510003E04 gene,72320,9223
48031,2510009E07Rik,RIKEN cDNA 2510009E07 gene,72190,78167
52874,2510039O18Rik,RIKEN cDNA 2510039O18 gene,77034,12668
52372,2600001M11Rik,RIKEN cDNA 2600001M11 gene,76531,
149714,2600009K23Rik*,RIKEN cDNA 2600009K23 gene (non-RefSeq),,
42363,2610001J05Rik,RIKEN cDNA 2610001J05 gene,66520,
43356,2610002J02Rik,RIKEN cDNA 2610002J02 gene,67513,18793
42871,2610002M06Rik,RIKEN cDNA 2610002M06 gene,67028,22046
120312,2610005L07Rik,RIKEN cDNA 2610005L07 gene,381598,
47969,2610008E11Rik,RIKEN cDNA 2610008E11 gene,72128,86705
84388,2610015P09Rik,RIKEN cDNA 2610015P09 gene,212153,19484
130814,2610020H08Rik,RIKEN cDNA 2610020H08 gene,434234,
158466,2610021A01Rik,RIKEN cDNA 2610021A01 gene,668572,
45745,2610027F03Rik,RIKEN cDNA 2610027F03 gene,69904,
48236,2610028E06Rik,RIKEN cDNA 2610028E06 gene,72395,
52804,2610028H24Rik,RIKEN cDNA 2610028H24 gene,76964,50540
46261,2610034B18Rik,RIKEN cDNA 2610034B18 gene,70420,128480
47980,2610044O15Rik8,RIKEN cDNA 2610044O15 gene,72139,
46275,2610201A13Rik,RIKEN cDNA 2610201A13 gene,70434,
48336,2610206C17Rik,RIKEN cDNA 2610206C17 gene,72495,
43000,2610301B20Rik,RIKEN cDNA 2610301B20 gene,67157,18641
46298,2610303G11Rik,RIKEN cDNA 2610303G11 gene,70457,
76572,2610305D13Rik,RIKEN cDNA 2610305D13 gene,112422,131118
48352,2610316D01Rik,RIKEN cDNA 2610316D01 gene,72511,
46299,2610318N02Rik,RIKEN cDNA 2610318N02 gene,70458,79715
48344,2610507B11Rik,RIKEN cDNA 2610507B11 gene,72503,34730
48044,2610507I01Rik,RIKEN cDNA 2610507I01 gene,72203,
108846,2610524H06Rik,RIKEN cDNA 2610524H06 gene,330173,
42294,2610528J11Rik,RIKEN cDNA 2610528J11 gene,66451,11971
48453,2700029M09Rik,RIKEN cDNA 2700029M09 gene,72612,32374
54289,2700046A07Rik,RIKEN cDNA 2700046A07 gene,78449,
43031,2700046G09Rik,RIKEN cDNA 2700046G09 gene,67188,
52807,2700049A03Rik,RIKEN cDNA 2700049A03 gene,76967,8839
43888,2700060E02Rik,RIKEN cDNA 2700060E02 gene,68045,9355
43889,2700062C07Rik,RIKEN cDNA 2700062C07 gene,68046,12230
73058,2700081O15Rik,RIKEN cDNA 2700081O15 gene,108899,52179
120414,2700089E24Rik,RIKEN cDNA 2700089E24 gene,381820,130035
48499,2700097O09Rik,RIKEN cDNA 2700097O09 gene,72658,36458
42366,2810004N23Rik,RIKEN cDNA 2810004N23 gene,66523,11982
48491,2810006K23Rik,RIKEN cDNA 2810006K23 gene,72650,35106
52811,2810007J24Rik,RIKEN cDNA 2810007J24 gene,76971,
45785,2810021J22Rik,RIKEN cDNA 2810021J22 gene,69944,87239
45794,2810025M15Rik,RIKEN cDNA 2810025M15 gene,69953,
48510,2810032G03Rik,RIKEN cDNA 2810032G03 gene,72669,
48553,2810038L03Rik,RIKEN cDNA 2810038L03 gene,72712,
48506,2810039B14Rik,RIKEN cDNA 2810039B14 gene,72665,
48560,2810040C05Rik,RIKEN cDNA 2810040C05 gene,72719,
86837,2810043G22Rik,RIKEN cDNA 2810043G22 gene,229146,
48538,2810043O03Rik,RIKEN cDNA 2810043O03 gene,72697,
50041,2810403A07Rik,RIKEN cDNA 2810403A07 gene,74200,41761
45801,2810403G07Rik,RIKEN cDNA 2810403G07 gene,69960,
46052,2810407A14Rik,RIKEN cDNA 2810407A14 gene,100039901,
46260,2810408A11Rik,RIKEN cDNA 2810408A11 gene,70419,49883
42967,2810416G20Rik,RIKEN cDNA 2810416G20 gene,100040353,
43869,2810417H13Rik,RIKEN cDNA 2810417H13 gene,68026,8829
42305,2810428I15Rik,RIKEN cDNA 2810428I15 gene,66462,11974
52777,2810429I04Rik,RIKEN cDNA 2810429I04 gene,76937,
52972,2810433D01Rik,RIKEN cDNA 2810433D01 gene,77132,
48633,2810459M11Rik,RIKEN cDNA 2810459M11 gene,72792,54780
48626,2810474C18Rik,RIKEN cDNA 2810474C18 gene,72785,
43104,2900005J15Rik,RIKEN cDNA 2900005J15 gene,67261,
43097,2900011O08Rik,RIKEN cDNA 2900011O08 gene,67254,13236
89049,2900026A02Rik,RIKEN cDNA 2900026A02 gene,243219,129566
54243,2900041M22Rik,RIKEN cDNA 2900041M22 gene,78403,
48881,2900052N01Rik,RIKEN cDNA 2900052N01 gene,73040,
44047,2900060B14Rik,RIKEN cDNA 2900060B14 gene,68204,
48872,2900060N12Rik,RIKEN cDNA 2900060N12 gene,73031,
48931,2900092C05Rik,RIKEN cDNA 2900092C05 gene,73090,49900
48941,2900092D14Rik,RIKEN cDNA 2900092D14 gene,73100,
43880,2900093K20Rik,RIKEN cDNA 2900093K20 gene,68037,
110340,2900097C17Rik,RIKEN cDNA 2900097C17 gene,347740,
119819,3000002C10Rik,RIKEN cDNA 3000002C10 gene,378954,
73322,3010003L21Rik,RIKEN cDNA 3010003L21 gene,109163,
43910,3010026O09Rik,RIKEN cDNA 3010026O09 gene,68067,75241
73374,3010033K07Rik,RIKEN cDNA 3010033K07 gene,109215,
149734,3010065I17Rik*,RIKEN cDNA 3010065I17 gene (non-RefSeq),,
149735,3010085J16Rik*,RIKEN cDNA 3010085J16 gene (non-RefSeq),,
46090,3100002H09Rik,RIKEN cDNA 3100002H09 gene,70249,
42441,3110001I22Rik,RIKEN cDNA 3110001I22 gene,66598,11991
52323,3110002H16Rik,RIKEN cDNA 3110002H16 gene,76482,8341
48934,3110006O06Rik,RIKEN cDNA 3110006O06 gene,73093,
48944,3110009E18Rik,RIKEN cDNA 3110009E18 gene,73103,41754
43132,3110021A11Rik,RIKEN cDNA 3110021A11 gene,67289,
48974,3110021N24Rik,RIKEN cDNA 3110021N24 gene,73133,
149739,3110026E04Rik*,RIKEN cDNA 3110026E04 gene (non-RefSeq),,
149740,3110033I20Rik*,RIKEN cDNA 3110033I20 gene (non-RefSeq),,
52822,3110035E14Rik,RIKEN cDNA 3110035E14 gene,76982,17666
49017,3110040M04Rik,RIKEN cDNA 3110040M04 gene,73176,
43133,3110040N11Rik,RIKEN cDNA 3110040N11 gene,67290,12109
49046,3110043O21Rik,RIKEN cDNA 3110043O21 gene,73205,10137
49070,3110052M02Rik,RIKEN cDNA 3110052M02 gene,73229,117844
92748,3110057O12Rik,RIKEN cDNA 3110057O12 gene,269423,105457
54252,3110062M04Rik,RIKEN cDNA 3110062M04 gene,78412,49745
43147,3110070M22Rik,RIKEN cDNA 3110070M22 gene,67304,
49042,3110073H01Rik,RIKEN cDNA 3110073H01 gene,73201,
49075,3110079O15Rik,RIKEN cDNA 3110079O15 gene,73234,19210
49053,3110082I17Rik,RIKEN cDNA 3110082I17 gene,73212,49901
130449,3110082J24Rik,RIKEN cDNA 3110082J24 gene,433868,
54351,3110099E03Rik,RIKEN cDNA 3110099E03 gene,100043232,
149741,3110099E13Rik*,RIKEN cDNA 3110099E13 gene (non-RefSeq),,
47664,3300002A11Rik,RIKEN cDNA 3300002A11 gene,100503812,
45119,3300002I08Rik,RIKEN cDNA 3300002I08 gene,69277,130757
46071,3300002P13Rik,RIKEN cDNA 3300002P13 gene,70230,
54352,3300005D01Rik,RIKEN cDNA 3300005D01 gene,78512,
129425,3425401B19Rik,RIKEN cDNA 3425401B19 gene,100504518,54908
149744,3426406K10Rik*,RIKEN cDNA 3426406K10 gene (non-RefSeq),,
43262,3632451O06Rik,RIKEN cDNA 3632451O06 gene,67419,12127
46532,3830403N18Rik,RIKEN cDNA 3830403N18 gene,70691,40783
85403,3830406C13Rik,RIKEN cDNA 3830406C13 gene,218734,10787
46531,3830408C21Rik,RIKEN cDNA 3830408C21 gene,100040322,
46537,3830417A13Rik,RIKEN cDNA 3830417A13 gene,70696,78049
156139,3930402G23Rik,RIKEN cDNA 3930402G23 gene,665306,
149747,4022404D01Rik*,RIKEN cDNA 4022404D01 gene (non-RefSeq),,
120111,4430402I18Rik,RIKEN cDNA 4430402I18 gene,381218,128454
135754,4631405J19Rik,RIKEN cDNA 4631405J19 gene,442843,
130039,4631405J19Rik,RIKEN cDNA 4631405J19 gene,433456,
73451,4631423B10Rik,RIKEN cDNA 4631423B10 gene,109292,
49875,4632404H12Rik,RIKEN cDNA 4632404H12 gene,74034,
149748,4632408I12Rik*,RIKEN cDNA 4632408I12 gene (non-RefSeq),,
46649,4632415L05Rik,RIKEN cDNA 4632415L05 gene,70808,
89479,4632417D23Rik,RIKEN cDNA 4632417D23 gene,245843,
49879,4632419I22Rik,RIKEN cDNA 4632419I22 gene,74038,
49889,4632428N05Rik,RIKEN cDNA 4632428N05 gene,74048,81923
52883,4632433K11Rik,RIKEN cDNA 4632433K11 gene,77043,
129169,4732414G09Rik,RIKEN cDNA 4732414G09 gene,100043309,
130937,4732419C18Rik,RIKEN cDNA 4732419C18 gene,100042484,
155639,4732440D04Rik,RIKEN cDNA 4732440D04 gene,654788,
88606,4732456N10Rik,RIKEN cDNA 4732456N10 gene,239673,72272
128491,4732465J04Rik,RIKEN cDNA 4732465J04 gene,414105,
149751,4732479B03Rik*,RIKEN cDNA 4732479B03 gene (non-RefSeq),,
108982,4732490P12,hypothetical protein 4732490P12,330787,
86097,4732491K20Rik,RIKEN cDNA 4732491K20 gene,224523,
149752,4732494K09Rik*,RIKEN cDNA 4732494K09 gene (non-RefSeq),,
149753,4733401D07Rik*,RIKEN cDNA 4733401D07 gene (non-RefSeq),,
88808,4832428G11Rik,RIKEN cDNA 4832428G11 gene,241090,
50415,4833403I15Rik,RIKEN cDNA 4833403I15 gene,74574,51352
49629,4833408A19Rik,RIKEN cDNA 4833408A19 gene,73788,
49630,4833408D11Rik,RIKEN cDNA 4833408D11 gene,73789,
53944,4833413E03Rik,RIKEN cDNA 4833413E03 gene,78104,
47474,4833414E09Rik,RIKEN cDNA 4833414E09 gene,71633,
49602,4833415N18Rik,RIKEN cDNA 4833415N18 gene,73761,
73022,4833420G11Rik,RIKEN cDNA 4833420G11 gene,108863,
43235,4833420G17Rik,RIKEN cDNA 4833420G17 gene,67392,18889
86691,4833423E24Rik,RIKEN cDNA 4833423E24 gene,228151,105643
88032,4833427G06Rik,RIKEN cDNA 4833427G06 gene,235345,52243
107517,4833432P19Rik,RIKEN cDNA 4833432P19 gene,320582,
149757,4833439C01Rik*,RIKEN cDNA 4833439C01 gene (non-RefSeq),,
61990,4833439L19Rik,RIKEN cDNA 4833439L19 gene,97820,10720
106982,4833444G19Rik,RIKEN cDNA 4833444G19 gene,320047,
54742,4833447P13Rik,RIKEN cDNA 4833447P13 gene,78902,
49883,4921501E09Rik,RIKEN cDNA 4921501E09 gene,74042,66275
46750,4921504E06Rik,RIKEN cDNA 4921504E06 gene,70909,87049
46693,4921507L20Rik,RIKEN cDNA 4921507L20 gene,70852,
46662,4921507P07Rik,RIKEN cDNA 4921507P07 gene,70821,69433
46686,4921508D12Rik,RIKEN cDNA 4921508D12 gene,70845,
46685,4921508M14Rik,RIKEN cDNA 4921508M14 gene,70844,
120200,4921509C19Rik,RIKEN cDNA 4921509C19 gene,381393,72396
89417,4921511C20Rik,RIKEN cDNA 4921511C20 gene,245598,
46720,4921511E18Rik,RIKEN cDNA 4921511E18 gene,70879,
46761,4921511H03Rik,RIKEN cDNA 4921511H03 gene,70920,41723
108903,4921513H07Rik,RIKEN cDNA 4921513H07 gene,100504457,
46715,4921513I03Rik,RIKEN cDNA 4921513I03 gene,70874,
46741,4921517D22Rik,RIKEN cDNA 4921517D22 gene,70900,87278
149762,4921519B16Rik*,RIKEN cDNA 4921519B16 gene (non-RefSeq),,
42562,4921522P10Rik,RIKEN cDNA 4921522P10 gene,66719,
42557,4921524J17Rik,RIKEN cDNA 4921524J17 gene,66714,12014
46742,4921524L21Rik,RIKEN cDNA 4921524L21 gene,70901,78009
49891,4921525O09Rik,RIKEN cDNA 4921525O09 gene,74050,
42575,4921530L21Rik,RIKEN cDNA 4921530L21 gene,66732,41645
83896,4921531P07Rik,RIKEN cDNA 4921531P07 gene,207778,
149765,4921534K20Rik*,RIKEN cDNA 4921534K20 gene (non-RefSeq),,
43273,4921536K21Rik,RIKEN cDNA 4921536K21 gene,67430,12129
46782,4921539E11Rik,RIKEN cDNA 4921539E11 gene,70941,52843
46795,4922502B01Rik,RIKEN cDNA 4922502B01 gene,70954,
120411,4922502D21Rik,RIKEN cDNA 4922502D21 gene,381816,77865
149769,4922505F16Rik*,RIKEN cDNA 4922505F16 gene (non-RefSeq),,
50695,4930402F06Rik,RIKEN cDNA 4930402F06 gene,74854,78017
86750,4930402H24Rik,RIKEN cDNA 4930402H24 gene,228602,12623
51616,4930402K13Rik,RIKEN cDNA 4930402K13 gene,75775,132555
49656,4930404H11Rik,RIKEN cDNA 4930404H11 gene,73815,
108487,4930407I10Rik,RIKEN cDNA 4930407I10 gene,328573,130065
107087,4930412C18Rik,RIKEN cDNA 4930412C18 gene,320152,
49782,4930412L05Rik,RIKEN cDNA 4930412L05 gene,73941,
107136,4930412M03Rik,RIKEN cDNA 4930412M03 gene,100504140,
120174,4930412O13Rik,RIKEN cDNA 4930412O13 gene,381347,
54630,4930414F18Rik,RIKEN cDNA 4930414F18 gene,78790,
49704,4930415O20Rik,RIKEN cDNA 4930415O20 gene,73863,19174
49728,4930417O22Rik,RIKEN cDNA 4930417O22 gene,73887,
149773,4930419B13Rik*,RIKEN cDNA 4930419B13 gene (non-RefSeq),,
54764,4930420G21Rik,RIKEN cDNA 4930420G21 gene,78924,
50470,4930426L09Rik,RIKEN cDNA 4930426L09 gene,74629,
68897,4930427A07Rik,RIKEN cDNA 4930427A07 gene,104732,77129
43419,4930429B21Rik,RIKEN cDNA 4930429B21 gene,67576,
43418,4930430A15Rik,RIKEN cDNA 4930430A15 gene,67575,69410
44123,4930430F08Rik,RIKEN cDNA 4930430F08 gene,68281,18409
53994,4930430O22Rik,RIKEN cDNA 4930430O22 gene,78154,
47479,4930431F10Rik,RIKEN cDNA 4930431F10 gene,71638,
51624,4930431F12Rik,RIKEN cDNA 4930431F12 gene,75783,
89150,4930432E11Rik,RIKEN cDNA 4930432E11 gene,243900,
54632,4930432F04Rik,RIKEN cDNA 4930432F04 gene,78792,
50507,4930432K21Rik,RIKEN cDNA 4930432K21 gene,74666,11525
156635,4930432M17Rik,RIKEN cDNA 4930432M17 gene,619318,
89162,4930433I11Rik,RIKEN cDNA 4930433I11 gene,243944,77912
77400,4930433N12Rik,RIKEN cDNA 4930433N12 gene,114673,
50504,4930435E12Rik,RIKEN cDNA 4930435E12 gene,74663,17614
49816,4930435H24Rik,RIKEN cDNA 4930435H24 gene,73975,
49829,4930438A08Rik,RIKEN cDNA 4930438A08 gene,73988,104884
54000,4930442G15Rik,RIKEN cDNA 4930442G15 gene,78160,
51640,4930444P10Rik,RIKEN cDNA 4930444P10 gene,75799,90802
50733,4930447A16Rik,RIKEN cDNA 4930447A16 gene,74892,
51642,4930447C04Rik,RIKEN cDNA 4930447C04 gene,75801,49922
50703,4930447F04Rik,RIKEN cDNA 4930447F04 gene,74862,
129334,4930447K03Rik,RIKEN cDNA 4930447K03 gene,432745,
49833,4930448F12Rik,RIKEN cDNA 4930448F12 gene,73992,
50738,4930448I06Rik,RIKEN cDNA 4930448I06 gene,74897,
50503,4930448K20Rik,RIKEN cDNA 4930448K20 gene,74662,
121586,4930448N21Rik,RIKEN cDNA 4930448N21 gene,384817,
50513,4930449A18Rik,RIKEN cDNA 4930449A18 gene,74672,
50705,4930449E01Rik,RIKEN cDNA 4930449E01 gene,74864,
49796,4930449I04Rik,RIKEN cDNA 4930449I04 gene,73955,
43253,4930449I24Rik,RIKEN cDNA 4930449I24 gene,67410,86127
53951,4930451E10Rik,RIKEN cDNA 4930451E10 gene,78111,
50525,4930451G09Rik,RIKEN cDNA 4930451G09 gene,74684,
53958,4930451I11Rik,RIKEN cDNA 4930451I11 gene,78118,52331
50271,4930452B06Rik,RIKEN cDNA 4930452B06 gene,74430,18873
50529,4930453L07Rik,RIKEN cDNA 4930453L07 gene,74688,
43452,4930453N24Rik,RIKEN cDNA 4930453N24 gene,67609,27867
52238,4930455F16Rik,RIKEN cDNA 4930455F16 gene,76397,
47491,4930456L15Rik,RIKEN cDNA 4930456L15 gene,71650,
108837,4930458A03Rik,RIKEN cDNA 4930458A03 gene,330146,
50531,4930459I23Rik,RIKEN cDNA 4930459I23 gene,74690,
51645,4930463O16Rik,RIKEN cDNA 4930463O16 gene,75804,
43483,4930465K10Rik,RIKEN cDNA 4930465K10 gene,67640,
50867,4930466F19Rik,RIKEN cDNA 4930466F19 gene,75026,
149786,4930466O16Rik*,RIKEN cDNA 4930466O16 gene (non-RefSeq),,
50828,4930468A15Rik,RIKEN cDNA 4930468A15 gene,74987,87364
50774,4930469G21Rik,RIKEN cDNA 4930469G21 gene,100502590,130370
51656,4930470H14Rik,RIKEN cDNA 4930470H14 gene,75815,
43480,4930470P17Rik,RIKEN cDNA 4930470P17 gene,67637,
50807,4930471G03Rik,RIKEN cDNA 4930471G03 gene,74966,
50758,4930474M22Rik,RIKEN cDNA 4930474M22 gene,74917,
85434,4930474N05Rik,RIKEN cDNA 4930474N05 gene,218921,111033
43481,4930483J18Rik,RIKEN cDNA 4930483J18 gene,67638,
84712,4930486L24Rik,RIKEN cDNA 4930486L24 gene,214639,111301
50852,4930488N24Rik,RIKEN cDNA 4930488N24 gene,75011,87112
50854,4930502E18Rik,RIKEN cDNA 4930502E18 gene,75013,49512
50856,4930503B20Rik,RIKEN cDNA 4930503B20 gene,75015,41344
92648,4930503L19Rik,RIKEN cDNA 4930503L19 gene,269033,131195
126239,4930504O13Rik,RIKEN cDNA 4930504O13 gene,403200,87298
50928,4930505A04Rik,RIKEN cDNA 4930505A04 gene,75087,18988
47494,4930506M07Rik,RIKEN cDNA 4930506M07 gene,71653,41249
50956,4930509E16Rik,RIKEN cDNA 4930509E16 gene,75115,
149789,4930509N14Rik*,RIKEN cDNA 4930509N14 gene (non-RefSeq),,
50536,4930510E17Rik,RIKEN cDNA 4930510E17 gene,74695,
50565,4930512B01Rik,RIKEN cDNA 4930512B01 gene,74724,
50966,4930513O06Rik,RIKEN cDNA 4930513O06 gene,75125,
50969,4930515B02Rik,RIKEN cDNA 4930515B02 gene,75128,
43485,4930515G01Rik,RIKEN cDNA 4930515G01 gene,67642,
50939,4930515G13Rik,RIKEN cDNA 4930515G13 gene,75098,
50916,4930517O19Rik,RIKEN cDNA 4930517O19 gene,75075,
50545,4930518I15Rik,RIKEN cDNA 4930518I15 gene,74704,
50947,4930519F16Rik,RIKEN cDNA 4930519F16 gene,75106,130767
43436,4930519G04Rik,RIKEN cDNA 4930519G04 gene,67593,87032
50899,4930519H02Rik,RIKEN cDNA 4930519H02 gene,75058,
50926,4930519L02Rik,RIKEN cDNA 4930519L02 gene,75085,
50562,4930519P11Rik,RIKEN cDNA 4930519P11 gene,74721,
43489,4930522H14Rik,RIKEN cDNA 4930522H14 gene,67646,49856
50935,4930522N08Rik,RIKEN cDNA 4930522N08 gene,75094,
43490,4930523C07Rik,RIKEN cDNA 4930523C07 gene,67647,124386
43435,4930524B15Rik,RIKEN cDNA 4930524B15 gene,67592,12161
50912,4930524N10Rik,RIKEN cDNA 4930524N10 gene,75071,
50541,4930524O08Rik,RIKEN cDNA 4930524O08 gene,74700,
50976,4930526I15Rik,RIKEN cDNA 4930526I15 gene,75135,
53874,4930528H21Rik,RIKEN cDNA 4930528H21 gene,78034,
149799,4930532C19Rik*,RIKEN cDNA 4930532C19 gene (non-RefSeq),,
130598,4930533I22Rik,RIKEN cDNA 4930533I22 gene,434018,
51048,4930533L02Rik,RIKEN cDNA 4930533L02 gene,75207,
149801,4930535E06Rik*,RIKEN cDNA 4930535E06 gene (non-RefSeq),,
51021,4930538K18Rik,RIKEN cDNA 4930538K18 gene,75180,28290
83903,4930539E08Rik,RIKEN cDNA 4930539E08 gene,207819,52098
106522,4930539J05Rik,RIKEN cDNA 4930539J05 gene,319587,
149802,4930540G01Rik*,RIKEN cDNA 4930540G01 gene (non-RefSeq),,
149803,4930541J03Rik*,RIKEN cDNA 4930541J03 gene (non-RefSeq),,
120089,4930541O19Rik,RIKEN cDNA 4930541O19 gene,381144,
43491,4930542C12Rik,RIKEN cDNA 4930542C12 gene,67648,
43496,4930544G11Rik,RIKEN cDNA 4930544G11 gene,67653,130028
54647,4930544L04Rik,RIKEN cDNA 4930544L04 gene,78807,
51002,4930544M13Rik,RIKEN cDNA 4930544M13 gene,75161,
53868,4930545L08Rik,RIKEN cDNA 4930545L08 gene,78028,
54771,4930546C10Rik,RIKEN cDNA 4930546C10 gene,78931,
54034,4930546K05Rik,RIKEN cDNA 4930546K05 gene,78194,
51140,4930547M16Rik,RIKEN cDNA 4930547M16 gene,75299,
51141,4930548F15Rik,RIKEN cDNA 4930548F15 gene,75300,
51122,4930548G14Rik,RIKEN cDNA 4930548G14 gene,75281,
43499,4930548H24Rik,RIKEN cDNA 4930548H24 gene,67656,130748
43506,4930549C01Rik,RIKEN cDNA 4930549C01 gene,67663,12172
149804,4930549D04Rik*,RIKEN cDNA 4930549D04 gene (non-RefSeq),,
51152,4930550C14Rik,RIKEN cDNA 4930550C14 gene,75311,12595
51128,4930550G17Rik,RIKEN cDNA 4930550G17 gene,100329140,
51193,4930550L24Rik,RIKEN cDNA 4930550L24 gene,75352,128445
53434,4930552P12Rik,RIKEN cDNA 4930552P12 gene,77594,
51192,4930553J12Rik,RIKEN cDNA 4930553J12 gene,75351,
51200,4930555F03Rik,RIKEN cDNA 4930555F03 gene,75359,
73137,4930555G01Rik,RIKEN cDNA 4930555G01 gene,108978,115686
51124,4930556L07Rik,RIKEN cDNA 4930556L07 gene,75283,
121769,4930557A04Rik,RIKEN cDNA 4930557A04 gene,385317,
51163,4930557F10Rik,RIKEN cDNA 4930557F10 gene,75322,
149807,4930558G23Rik*,RIKEN cDNA 4930558G23 gene (non-RefSeq),,
149808,4930560A13Rik*,RIKEN cDNA 4930560A13 gene (non-RefSeq),,
51144,4930562A09Rik,RIKEN cDNA 4930562A09 gene,75303,
54649,4930562C15Rik,RIKEN cDNA 4930562C15 gene,78809,53527
51096,4930562F07Rik,RIKEN cDNA 4930562F07 gene,75255,
51169,4930563D23Rik,RIKEN cDNA 4930563D23 gene,75328,57100
51211,4930563E18Rik,RIKEN cDNA 4930563E18 gene,75370,
51145,4930563E22Rik,RIKEN cDNA 4930563E22 gene,75304,87331
43502,4930563I02Rik,RIKEN cDNA 4930563I02 gene,67659,
51113,4930564B18Rik,RIKEN cDNA 4930564B18 gene,75272,
51182,4930564C03Rik,RIKEN cDNA 4930564C03 gene,75341,87444
51110,4930564D02Rik,RIKEN cDNA 4930564D02 gene,75269,
51150,4930565D16Rik,RIKEN cDNA 4930565D16 gene,75309,
51765,4930566N20Rik,RIKEN cDNA 4930566N20 gene,75924,
51700,4930568D16Rik,RIKEN cDNA 4930568D16 gene,75859,86865
149811,4930568M16Rik*,RIKEN cDNA 4930568M16 gene (non-RefSeq),,
53895,4930569F06Rik,RIKEN cDNA 4930569F06 gene,78055,
149813,4930570N19Rik*,RIKEN cDNA 4930570N19 gene (non-RefSeq),,
149814,4930571K11Rik*,RIKEN cDNA 4930571K11 gene (non-RefSeq),,
51746,4930578C19Rik,RIKEN cDNA 4930578C19 gene,75905,23469
51793,4930578G10Rik,RIKEN cDNA 4930578G10 gene,75952,
43593,4930578I06Rik,RIKEN cDNA 4930578I06 gene,67750,49859
51733,4930578I07Rik,RIKEN cDNA 4930578I07 gene,75892,
106148,4930579C12Rik,RIKEN cDNA 4930579C12 gene,319213,
149818,4930579E07Rik*,RIKEN cDNA 4930579E07 gene (non-RefSeq),,
43584,4930579F01Rik,RIKEN cDNA 4930579F01 gene,67741,12962
51780,4930579G24Rik,RIKEN cDNA 4930579G24 gene,75939,37198
51722,4930579K19Rik,RIKEN cDNA 4930579K19 gene,75881,
53897,4930583I09Rik,RIKEN cDNA 4930583I09 gene,78057,
43588,4930583K01Rik,RIKEN cDNA 4930583K01 gene,67745,
51783,4930584F24Rik,RIKEN cDNA 4930584F24 gene,75942,
51761,4930588G17Rik,RIKEN cDNA 4930588G17 gene,75920,
43583,4930588J15Rik,RIKEN cDNA 4930588J15 gene,67740,
157892,4930588K23Rik,RIKEN cDNA 4930588K23 gene,619305,
51720,4930589L23Rik,RIKEN cDNA 4930589L23 gene,75879,
120399,4930590J08Rik,RIKEN cDNA 4930590J08 gene,381798,49985
44018,4930591A17Rik,RIKEN cDNA 4930591A17 gene,68175,
51721,4930592A05Rik,RIKEN cDNA 4930592A05 gene,75880,
120255,4930592C13Rik,RIKEN cDNA 4930592C13 gene,381498,
51778,4930594M17Rik,RIKEN cDNA 4930594M17 gene,75937,
163670,4930594M22Rik,RIKEN cDNA 4930594M22 gene,654799,
89384,4930595M18Rik,RIKEN cDNA 4930595M18 gene,245492,
88518,4930596D02Rik,RIKEN cDNA 4930596D02 gene,239036,
51230,4930597A21Rik,RIKEN cDNA 4930597A21 gene,75389,
51226,4930597L12Rik,RIKEN cDNA 4930597L12 gene,75385,
51214,4930597O21Rik,RIKEN cDNA 4930597O21 gene,75373,
51220,4930599N23Rik,RIKEN cDNA 4930599N23 gene,75379,
46777,4931400O07Rik,RIKEN cDNA 4931400O07 gene,70936,
106149,4931403F16Rik,RIKEN cDNA 4931403F16 gene,319214,
46796,4931403M11Rik,RIKEN cDNA 4931403M11 gene,70955,
49895,4931406B18Rik,RIKEN cDNA 4931406B18 gene,74054,105741
46825,4931406C07Rik,RIKEN cDNA 4931406C07 gene,70984,8531
53432,4931406H21Rik,RIKEN cDNA 4931406H21 gene,77592,
87577,4931406P16Rik,RIKEN cDNA 4931406P16 gene,233103,8795
84247,4931408C20Rik,RIKEN cDNA 4931408C20 gene,210940,86827
87179,4931409K22Rik,RIKEN cDNA 4931409K22 gene,231045,18602
108364,4931412M21,uncharacterized protein 4931412M21,328061,
50200,4931414P19Rik,RIKEN cDNA 4931414P19 gene,74359,11078
42583,4931417E11Rik,RIKEN cDNA 4931417E11 gene,66740,75225
46811,4931419H13Rik,RIKEN cDNA 4931419H13 gene,70970,
46827,4931422A03Rik,RIKEN cDNA 4931422A03 gene,70986,
46822,4931423N10Rik,RIKEN cDNA 4931423N10 gene,70981,86765
50197,4931428F04Rik,RIKEN cDNA 4931428F04 gene,74356,47588
46829,4931428L18Rik,RIKEN cDNA 4931428L18 gene,70988,
46830,4931429I11Rik,RIKEN cDNA 4931429I11 gene,70989,11726
50202,4931429L15Rik,RIKEN cDNA 4931429L15 gene,74361,86847
46812,4931429P17Rik,RIKEN cDNA 4931429P17 gene,70971,
